Year,Month,Ward_NO,Ward_Name,Building_Area_km2,Builtup_Area_Percentage,Population,Rainfall,RH2M,T2M_MAX,T2M_MIN,WS2M,GWL
2017,7,73,kottegepalya,1.344472434,23.18,120715,56.31350994,71.64,33.67,18.15,4.33,32.28837107
2017,7,74,shakthi ganapathi nagar,0.295201407,42.17,51206,54.21554545,71.64,33.67,18.15,4.33,33.47023372
2017,7,77,dattatreya temple,0.306914888,43.84,32848,64.60409545,71.64,33.67,18.15,4.33,26.07541914
2017,7,78,pulikeshinagar,0.47313464,27.83,29290,64.19207368,71.64,33.67,18.15,4.33,21.11435129
2017,7,80,hoysala nagar,0.620849866,29.56,34804,56.18987737,71.64,33.67,18.15,4.33,24.41820928
2017,7,81,vijnana nagar,1.372772404,24.08,98190,50.18338075,71.64,33.67,18.15,4.33,33.36288654
2017,7,82,garudachar playa,1.41013986,20.74,87022,49.04681492,71.64,33.67,18.15,4.33,31.66241361
2017,7,83,kadugodi,1.38893412,12.4,68479,43.00921452,71.64,33.67,18.15,4.33,33.53365126
2017,7,84,hagadur,1.917161766,15.22,78058,42.8369724,71.64,33.67,18.15,4.33,36.44727553
2017,7,85,dodda nekkundi,2.48268049,20.69,125048,45.38121983,71.64,33.67,18.15,4.33,37.34937034
2017,7,86,marathahalli,0.763916871,24.64,57604,52.6950474,71.64,33.67,18.15,4.33,36.59091093
2017,7,87,hal airport,1.042635198,15.33,45131,52.6950474,71.64,33.67,18.15,4.33,36.59091093
2017,7,90,halsoor,0.396501327,23.32,34579,59.62854269,71.64,33.67,18.15,4.33,23.12071572
2017,7,93,vasanth nagar,0.713881492,23.03,21152,64.60409545,71.64,33.67,18.15,4.33,26.07541914
2017,7,94,gandhinagar,0.532835331,28.04,28801,65.8201758,71.64,33.67,18.15,4.33,24.99886227
2017,7,96,okalipuram,0.299532392,37.44,39637,65.01611723,71.64,33.67,18.15,4.33,31.03648699
2017,7,104,govindaraja nagar,0.278492098,34.81,27613,64.57204544,71.64,33.67,18.15,4.33,29.82643138
2017,7,110,sampangiram nagar,0.885447841,20.12,24375,67.06830616,71.64,33.67,18.15,4.33,20.17129316
2017,7,112,domlur,0.554757748,32.63,28255,60.16186964,71.64,33.67,18.15,4.33,30.0397116
2017,7,114,agaram,0.758416866,6.89,37775,55.56602856,71.64,33.67,18.15,4.33,22.91027795
2017,7,119,dharmaraya swamy temple,0.43349045,39.41,23716,67.03625614,71.64,33.67,18.15,4.33,23.9223054
2017,7,124,hosahalli,0.335987174,37.33,41207,64.12797364,71.64,33.67,18.15,4.33,28.61637577
2017,7,126,maruthi mandir ward,0.335361128,41.92,35564,62.31870628,71.64,33.67,18.15,4.33,29.27051077
2017,7,128,nagarabhavi,0.461466932,28.84,51768,62.31870628,71.64,33.67,18.15,4.33,29.27051077
2017,7,129,jnana bharathi ward,1.983674088,16.67,127792,51.96220629,71.64,33.67,18.15,4.33,32.91431311
2017,7,130,ullalu,1.392253748,16,115291,53.46021569,71.64,33.67,18.15,4.33,32.22531563
2017,7,143,vishveshwara puram,0.606052685,24.24,30300,67.03625614,71.64,33.67,18.15,4.33,23.9223054
2017,7,144,siddapura,0.23758054,33.94,36743,69.94453864,71.64,33.67,18.15,4.33,19.22823503
2017,7,145,hombegowda nagara,0.493184283,35.23,39564,69.94453864,71.64,33.67,18.15,4.33,19.22823503
2017,7,147,adugodi,0.299724293,18.73,37463,69.94453864,71.64,33.67,18.15,4.33,19.22823503
2017,7,149,varthuru,2.169198467,7.67,90632,35.85404857,71.64,33.67,18.15,4.33,44.8883089
2017,7,150,bellanduru,3.921828509,14.86,194407,45.27416553,71.64,33.67,18.15,4.33,51.525
2017,7,153,jayanagar,0.620262139,24.81,39644,67.03625614,71.64,33.67,18.15,4.33,23.9223054
2017,7,154,basavanagudi,0.466318124,38.86,30618,64.12797364,71.64,33.67,18.15,4.33,28.61637577
2017,7,157,gali anjenaya temple ward,0.453061002,41.19,40499,64.12797364,71.64,33.67,18.15,4.33,28.61637577
2017,7,158,deepanjali nagar,0.598662386,28.51,59393,64.12797364,71.64,33.67,18.15,4.33,28.61637577
2017,7,159,kengeri,0.773920862,15.17,56220,50.23643596,71.64,33.67,18.15,4.33,33.2197377
2017,7,160,rajarajeshwari nagar,2.04961582,18.47,101703,54.03473796,71.64,33.67,18.15,4.33,27.1
2017,7,164,vidyapeeta ward,0.463124706,38.59,50508,54.92693236,71.64,33.67,18.15,4.33,35.55593971
2017,7,168,pattabhiram nagar,0.537756012,31.63,26761,54.16032178,71.64,33.67,18.15,4.33,21.6278842
2017,7,171,gurappanapalya,0.328370027,46.91,47718,54.16032178,71.64,33.67,18.15,4.33,21.6278842
2017,7,172,madivala,0.478441493,39.87,48441,54.16032178,71.64,33.67,18.15,4.33,50
2017,7,173,jakkasandra,0.367412923,24.49,41553,48.82666391,71.64,33.67,18.15,4.33,24.7799484
2017,7,174,hsr layout,1.615833414,22.76,115738,48.82666391,71.64,33.67,18.15,4.33,24.7799484
2017,7,177,j p nagar,0.659614991,36.65,29068,38.37610491,71.64,33.67,18.15,4.33,30.15
2017,7,179,shakambari nagar,0.564850229,29.73,27740,42.05099799,71.64,33.67,18.15,4.33,33.26151851
2017,7,180,banashankari temple ward,0.244712039,34.96,48487,45.72589107,71.64,33.67,18.15,4.33,42.49550365
2017,7,181,kumaraswamy layout,0.625074926,34.73,56886,45.72589107,71.64,33.67,18.15,4.33,42.49550365
2017,7,184,uttarahalli,1.400640606,14.15,106964,45.75076964,71.64,33.67,18.15,4.33,43.08971128
2017,7,185,yelchenahalli,0.605341195,37.83,65681,45.72589107,71.64,33.67,18.15,4.33,42.49550365
2017,7,186,jaraganahalli,0.410586908,31.58,52893,42.05099799,71.64,33.67,18.15,4.33,33.26151851
2017,7,188,bilekhalli,0.921396584,21.43,83674,38.37610491,71.64,33.67,18.15,4.33,24.02753337
2017,7,189,hongasandra,0.861678174,41.03,139194,43.15906105,71.64,33.67,18.15,4.33,22.1500668
2017,7,190,mangammanapalya,1.081867445,30.91,116575,47.94201718,71.64,33.67,18.15,4.33,20.27260022
2017,7,191,singasandra,1.722425673,17.76,154780,38.38957167,71.64,33.67,18.15,4.33,33.59837244
2017,7,192,begur,2.530120718,13.32,201840,37.52073014,71.64,33.67,18.15,4.33,32.875
2017,7,193,arakere,1.497306812,22.69,101236,32.92727055,71.64,33.67,18.15,4.33,32.37258797
2017,7,195,konankunte,1.048766657,30.85,113026,37.19347739,71.64,33.67,18.15,4.33,35.74689319
2017,7,196,anjanapura,1.002822044,8.8,75319,35.8100678,71.64,33.67,18.15,4.33,34.14936229
2017,7,197,vasanthpura,1.314154086,23.06,113473,45.72589107,71.64,33.67,18.15,4.33,42.49550365
2017,7,198,hemmigepura,2.235767688,7.33,81060,43.99878343,71.64,33.67,18.15,4.33,35.75
2017,8,1,kempegowda ward,0.828851535,7.6,47216,209.4320762,79.1,32.05,19.07,3.04,22
2017,8,2,chowdeswari ward,0.745394939,11.47,55169,208.7087291,79.1,32.05,19.07,3.04,32.56704062
2017,8,3,atturu,1.4401897,16.37,104010,206.8732858,79.1,32.05,19.07,3.04,33.07805978
2017,8,4,yelahanka satellite town,0.874337974,19.01,57880,206.9445339,79.1,32.05,19.07,3.04,30.50516243
2017,8,5,jakkuru,2.242131953,9.54,94641,222.216939,79.1,32.05,19.07,3.04,28.70863345
2017,8,6,thanisandra,2.08339755,20.83,164598,232.0584846,79.1,32.05,19.07,3.04,27.9223921
2017,8,7,byatarayanapura,1.662984928,16.63,124778,208.2290836,79.1,32.05,19.07,3.04,21.82623916
2017,8,9,vidyaranyapura,1.448057791,14.63,103784,205.6154337,79.1,32.05,19.07,3.04,28.32016
2017,8,10,dodda bommasandra,0.795207039,18.93,51251,196.7635932,79.1,32.05,19.07,3.04,33.24748769
2017,8,12,shettihalli,1.456677367,17.98,101312,190.1960792,79.1,32.05,19.07,3.04,39.567
2017,8,14,bagalakunte,1.162673366,27.04,112680,177.3903746,79.1,32.05,19.07,3.04,32
2017,8,16,jalahalli,0.750299747,14.43,45281,184.5912579,79.1,32.05,19.07,3.04,34
2017,8,18,radhakrishna temple ward,0.597488747,31.45,42584,204.2863335,79.1,32.05,19.07,3.04,26.13515757
2017,8,19,sanjaya nagar,0.488657213,32.58,39469,204.2863335,79.1,32.05,19.07,3.04,26.13515757
2017,8,22,vishwanath nagenahalli,0.635320476,42.35,81632,211.8090738,79.1,32.05,19.07,3.04,19.02282745
2017,8,24,hbr layout,1.139675448,24.78,87898,244.2946263,79.1,32.05,19.07,3.04,20.26227309
2017,8,25,horamavu,3.237598784,18.5,212861,244.7260046,79.1,32.05,19.07,3.04,27.94310558
2017,8,26,ramamurthy nagar,1.617642683,22.16,78453,250.6743346,79.1,32.05,19.07,3.04,28.91417438
2017,8,27,banasavadi,1.129043599,33.21,69923,251.2067216,79.1,32.05,19.07,3.04,23.1948745
2017,8,28,kammanahalli,0.439027348,43.9,57412,246.4772728,79.1,32.05,19.07,3.04,15.69300444
2017,8,29,kacharkanahalli,0.5968257,35.11,36983,251.2067216,79.1,32.05,19.07,3.04,23.1948745
2017,8,35,aramane nagara,1.139482844,15.19,41618,233.8367305,79.1,32.05,19.07,3.04,6
2017,8,36,mattikere,0.377476241,41.94,37816,230.29093,79.1,32.05,19.07,3.04,29.30781064
2017,8,38,hmt ward,1.253382536,24.1,42468,206.5795198,79.1,32.05,19.07,3.04,28.34604933
2017,8,39,chokkasandra,1.001758112,26.36,92604,172.4189226,79.1,32.05,19.07,3.04,25.06851169
2017,8,40,dodda bidarakallu,2.066225216,16.02,174151,182.2270753,79.1,32.05,19.07,3.04,27.08888814
2017,8,41,peenya industrial area,1.778865307,32.34,94367,209.8514953,79.1,32.05,19.07,3.04,26.71223655
2017,8,42,lakshmi devi nagar,0.434709386,28.98,56734,217.9663855,79.1,32.05,19.07,3.04,29.43856188
2017,8,45,malleswaram,0.477466154,26.53,32865,230.29093,79.1,32.05,19.07,3.04,29.30781064
2017,8,48,muneshwara nagar,0.201090024,40.22,39801,262.9559883,79.1,32.05,19.07,3.04,15.6365159
2017,8,50,benniganahalli,0.786199744,16.04,65093,246.4772728,79.1,32.05,19.07,3.04,15.69300444
2017,8,51,vijnanapura,0.601772255,28.66,55293,247.2688193,79.1,32.05,19.07,3.04,23.51403672
2017,8,52,k r puram,0.949738023,19.79,42386,250.1419475,79.1,32.05,19.07,3.04,34.63347426
2017,8,53,basavanapura,1.260679076,20.01,81821,239.027356,79.1,32.05,19.07,3.04,29.68605198
2017,8,54,hudi,2.065560355,13.77,89920,241.222782,79.1,32.05,19.07,3.04,30.66283676
2017,8,58,new tippasandara,0.957048765,28.15,51532,267.0968245,79.1,32.05,19.07,3.04,19.75124705
2017,8,65,kadu malleshwar ward,0.487572151,34.83,36672,263.3871276,79.1,32.05,19.07,3.04,20.50232474
2017,8,68,mahalakshimpuram,0.380291326,42.25,51406,263.8182668,79.1,32.05,19.07,3.04,25.36813358
2017,8,69,laggere,0.538728047,33.67,97339,228.5677816,79.1,32.05,19.07,3.04,27.53409898
2017,8,72,herohalli,1.404127525,18,132987,201.6677819,79.1,32.05,19.07,3.04,32.75
2017,8,73,kottegepalya,1.344472434,23.18,121585,225.7065034,79.1,32.05,19.07,3.04,25.83111286
2017,8,74,shakthi ganapathi nagar,0.295201407,42.17,51308,228.5677816,79.1,32.05,19.07,3.04,27.53409898
2017,8,77,dattatreya temple,0.306914888,43.84,32841,263.3871276,79.1,32.05,19.07,3.04,20.50232474
2017,8,78,pulikeshinagar,0.47313464,27.83,29296,262.9559883,79.1,32.05,19.07,3.04,15.6365159
2017,8,80,hoysala nagar,0.620849866,29.56,34799,265.7165457,79.1,32.05,19.07,3.04,18.37967
2017,8,81,vijnana nagar,1.372772404,24.08,98876,268.5877373,79.1,32.05,19.07,3.04,26.71467917
2017,8,82,garudachar playa,1.41013986,20.74,87650,234.7620003,79.1,32.05,19.07,3.04,25.31897771
2017,8,83,kadugodi,1.38893412,12.4,68870,216.4516166,79.1,32.05,19.07,3.04,26.7379648
2017,8,84,hagadur,1.917161766,15.22,78494,229.0303807,79.1,32.05,19.07,3.04,29.48202103
2017,8,85,dodda nekkundi,2.48268049,20.69,126149,244.9353966,79.1,32.05,19.07,3.04,30.48239807
2017,8,86,marathahalli,0.763916871,24.64,57878,289.9066553,79.1,32.05,19.07,3.04,29.91532161
2017,8,87,hal airport,1.042635198,15.33,45202,289.9066553,79.1,32.05,19.07,3.04,29.91532161
2017,8,90,halsoor,0.396501327,23.32,34572,279.1930046,79.1,32.05,19.07,3.04,17.28287103
2017,8,93,vasanth nagar,0.713881492,23.03,21132,263.3871276,79.1,32.05,19.07,3.04,20.50232474
2017,8,94,gandhinagar,0.532835331,28.04,28771,274.7817089,79.1,32.05,19.07,3.04,19.11338584
2017,8,96,okalipuram,0.299532392,37.44,39657,263.8182668,79.1,32.05,19.07,3.04,25.36813358
2017,8,104,govindaraja nagar,0.278492098,34.81,27623,258.2742331,79.1,32.05,19.07,3.04,23.41227668
2017,8,110,sampangiram nagar,0.885447841,20.12,24337,291.2891848,79.1,32.05,19.07,3.04,14.81449501
2017,8,112,domlur,0.554757748,32.63,28225,287.7163761,79.1,32.05,19.07,3.04,23.80948965
2017,8,114,agaram,0.758416866,6.89,37786,281.3839209,79.1,32.05,19.07,3.04,16.70206929
2017,8,119,dharmaraya swamy temple,0.43349045,39.41,23675,286.1762903,79.1,32.05,19.07,3.04,17.72444694
2017,8,124,hosahalli,0.335987174,37.33,41259,252.7301993,79.1,32.05,19.07,3.04,21.45641977
2017,8,126,maruthi mandir ward,0.335361128,41.92,35652,236.3570731,79.1,32.05,19.07,3.04,21.9407802
2017,8,128,nagarabhavi,0.461466932,28.84,52014,236.3570731,79.1,32.05,19.07,3.04,21.9407802
2017,8,129,jnana bharathi ward,1.983674088,16.67,128827,206.6506217,79.1,32.05,19.07,3.04,26.0626025
2017,8,130,ullalu,1.392253748,16,116305,226.6383236,79.1,32.05,19.07,3.04,26.23966929
2017,8,143,vishveshwara puram,0.606052685,24.24,30273,286.1762903,79.1,32.05,19.07,3.04,17.72444694
2017,8,144,siddapura,0.23758054,33.94,36768,319.6223812,79.1,32.05,19.07,3.04,13.99247411
2017,8,145,hombegowda nagara,0.493184283,35.23,39581,319.6223812,79.1,32.05,19.07,3.04,13.99247411
2017,8,147,adugodi,0.299724293,18.73,37505,319.6223812,79.1,32.05,19.07,3.04,13.99247411
2017,8,149,varthuru,2.169198467,7.67,91222,249.1796675,79.1,32.05,19.07,3.04,38.37467405
2017,8,150,bellanduru,3.921828509,14.86,196627,274.5096944,79.1,32.05,19.07,3.04,44
2017,8,153,jayanagar,0.620262139,24.81,39664,286.1762903,79.1,32.05,19.07,3.04,17.72444694
2017,8,154,basavanagudi,0.466318124,38.86,30593,252.7301993,79.1,32.05,19.07,3.04,21.45641977
2017,8,157,gali anjenaya temple ward,0.453061002,41.19,40580,252.7301993,79.1,32.05,19.07,3.04,21.45641977
2017,8,158,deepanjali nagar,0.598662386,28.51,59589,252.7301993,79.1,32.05,19.07,3.04,21.45641977
2017,8,159,kengeri,0.773920862,15.17,56452,233.5864015,79.1,32.05,19.07,3.04,26.50260016
2017,8,160,rajarajeshwari nagar,2.04961582,18.47,102463,251.2700741,79.1,32.05,19.07,3.04,19.58
2017,8,164,vidyapeeta ward,0.463124706,38.59,50605,268.7951016,79.1,32.05,19.07,3.04,28.50019664
2017,8,168,pattabhiram nagar,0.537756012,31.63,26741,345.7353648,79.1,32.05,19.07,3.04,16.06291315
2017,8,171,gurappanapalya,0.328370027,46.91,47787,345.7353648,79.1,32.05,19.07,3.04,16.06291315
2017,8,172,madivala,0.478441493,39.87,48520,345.7353648,79.1,32.05,19.07,3.04,41.6
2017,8,173,jakkasandra,0.367412923,24.49,41668,310.4281259,79.1,32.05,19.07,3.04,18.41871694
2017,8,174,hsr layout,1.615833414,22.76,116643,310.4281259,79.1,32.05,19.07,3.04,18.41871694
2017,8,177,j p nagar,0.659614991,36.65,29071,371.8483483,79.1,32.05,19.07,3.04,23.85
2017,8,179,shakambari nagar,0.564850229,29.73,27764,328.3541761,79.1,32.05,19.07,3.04,26.83866285
2017,8,180,banashankari temple ward,0.244712039,34.96,48574,284.8600039,79.1,32.05,19.07,3.04,35.54397351
2017,8,181,kumaraswamy layout,0.625074926,34.73,57023,284.8600039,79.1,32.05,19.07,3.04,35.54397351
2017,8,184,uttarahalli,1.400640606,14.15,107826,266.1830752,79.1,32.05,19.07,3.04,36.08454156
2017,8,185,yelchenahalli,0.605341195,37.83,65964,284.8600039,79.1,32.05,19.07,3.04,35.54397351
2017,8,186,jaraganahalli,0.410586908,31.58,53112,328.3541761,79.1,32.05,19.07,3.04,26.83866285
2017,8,188,bilekhalli,0.921396584,21.43,84231,371.8483483,79.1,32.05,19.07,3.04,18.13335219
2017,8,189,hongasandra,0.861678174,41.03,140463,321.7840008,79.1,32.05,19.07,3.04,15.72333058
2017,8,190,mangammanapalya,1.081867445,30.91,117431,271.7196533,79.1,32.05,19.07,3.04,13.31330897
2017,8,191,singasandra,1.722425673,17.76,156334,265.8184412,79.1,32.05,19.07,3.04,26.82416427
2017,8,192,begur,2.530120718,13.32,204248,300.5904362,79.1,32.05,19.07,3.04,25.1
2017,8,193,arakere,1.497306812,22.69,101953,328.9277578,79.1,32.05,19.07,3.04,25.29751924
2017,8,195,konankunte,1.048766657,30.85,114014,314.2385065,79.1,32.05,19.07,3.04,28.713004
2017,8,196,anjanapura,1.002822044,8.8,75804,305.0781002,79.1,32.05,19.07,3.04,27.44585909
2017,8,197,vasanthpura,1.314154086,23.06,114355,284.8600039,79.1,32.05,19.07,3.04,35.54397351
2017,8,198,hemmigepura,2.235767688,7.33,81555,251.4821037,79.1,32.05,19.07,3.04,28.4
2017,9,1,kempegowda ward,0.828851535,7.6,47399,271.3924013,85.83,29.16,17.68,2.16,14
2017,9,2,chowdeswari ward,0.745394939,11.47,55457,263.0748421,85.83,29.16,17.68,2.16,25.85372891
2017,9,3,atturu,1.4401897,16.37,104779,264.9462736,85.83,29.16,17.68,2.16,26.0423397
2017,9,4,yelahanka satellite town,0.874337974,19.01,58116,278.3310218,85.83,29.16,17.68,2.16,23.12277547
2017,9,5,jakkuru,2.242131953,9.54,95361,292.4024807,85.83,29.16,17.68,2.16,23.56239038
2017,9,6,thanisandra,2.08339755,20.83,166334,314.4125762,85.83,29.16,17.68,2.16,23.07143774
2017,9,7,byatarayanapura,1.662984928,16.63,125646,315.0003139,85.83,29.16,17.68,2.16,16.25151715
2017,9,9,vidyaranyapura,1.448057791,14.63,104569,327.5936633,85.83,29.16,17.68,2.16,21.86740732
2017,9,10,dodda bommasandra,0.795207039,18.93,51474,409.0362368,85.83,29.16,17.68,2.16,26.74714999
2017,9,12,shettihalli,1.456677367,17.98,101963,378.0838278,85.83,29.16,17.68,2.16,31
2017,9,14,bagalakunte,1.162673366,27.04,113465,415.9806429,85.83,29.16,17.68,2.16,23.2
2017,9,16,jalahalli,0.750299747,14.43,45383,437.7188414,85.83,29.16,17.68,2.16,26.5
2017,9,18,radhakrishna temple ward,0.597488747,31.45,42688,376.8563048,85.83,29.16,17.68,2.16,20.61203918
2017,9,19,sanjaya nagar,0.488657213,32.58,39566,376.8563048,85.83,29.16,17.68,2.16,20.61203918
2017,9,22,vishwanath nagenahalli,0.635320476,42.35,82107,344.6763727,85.83,29.16,17.68,2.16,14.47692837
2017,9,24,hbr layout,1.139675448,24.78,88343,350.9165566,85.83,29.16,17.68,2.16,15.58767956
2017,9,25,horamavu,3.237598784,18.5,215036,343.5547386,85.83,29.16,17.68,2.16,22.56403129
2017,9,26,ramamurthy nagar,1.617642683,22.16,78956,368.0081001,85.83,29.16,17.68,2.16,22.85184526
2017,9,27,banasavadi,1.129043599,33.21,70199,325.6046166,85.83,29.16,17.68,2.16,18.0103718
2017,9,28,kammanahalli,0.439027348,43.9,57556,339.6988694,85.83,29.16,17.68,2.16,11.32798476
2017,9,29,kacharkanahalli,0.5968257,35.11,37028,325.6046166,85.83,29.16,17.68,2.16,18.0103718
2017,9,35,aramane nagara,1.139482844,15.19,41684,409.5825276,85.83,29.16,17.68,2.16,3.7
2017,9,36,mattikere,0.377476241,41.94,37826,442.9365586,85.83,29.16,17.68,2.16,23.09896292
2017,9,38,hmt ward,1.253382536,24.1,42544,449.5990586,85.83,29.16,17.68,2.16,22.41267961
2017,9,39,chokkasandra,1.001758112,26.36,93128,466.401446,85.83,29.16,17.68,2.16,21.05118479
2017,9,40,dodda bidarakallu,2.066225216,16.02,176084,452.5101519,85.83,29.16,17.68,2.16,21.47297083
2017,9,41,peenya industrial area,1.778865307,32.34,94954,463.1199991,85.83,29.16,17.68,2.16,20.96785615
2017,9,42,lakshmi devi nagar,0.434709386,28.98,56962,443.9982627,85.83,29.16,17.68,2.16,22.86651122
2017,9,45,malleswaram,0.477466154,26.53,32849,442.9365586,85.83,29.16,17.68,2.16,23.09896292
2017,9,48,muneshwara nagar,0.201090024,40.22,39855,407.7806205,85.83,29.16,17.68,2.16,11.85304626
2017,9,50,benniganahalli,0.786199744,16.04,65326,339.6988694,85.83,29.16,17.68,2.16,11.32798476
2017,9,51,vijnanapura,0.601772255,28.66,55420,387.8287992,85.83,29.16,17.68,2.16,17.75937017
2017,9,52,k r puram,0.949738023,19.79,42486,410.4115836,85.83,29.16,17.68,2.16,27.69331872
2017,9,53,basavanapura,1.260679076,20.01,82363,420.5630155,85.83,29.16,17.68,2.16,23.86006559
2017,9,54,hudi,2.065560355,13.77,90586,368.645356,85.83,29.16,17.68,2.16,25.03859238
2017,9,58,new tippasandara,0.957048765,28.15,51636,375.9266928,85.83,29.16,17.68,2.16,14.38467233
2017,9,65,kadu malleshwar ward,0.487572151,34.83,36686,442.3087504,85.83,29.16,17.68,2.16,15.65191105
2017,9,68,mahalakshimpuram,0.380291326,42.25,51498,476.8368803,85.83,29.16,17.68,2.16,19.45077584
2017,9,69,laggere,0.538728047,33.67,97999,461.4792757,85.83,29.16,17.68,2.16,20.92619183
2017,9,72,herohalli,1.404127525,18,134271,485.3948597,85.83,29.16,17.68,2.16,24.15
2017,9,73,kottegepalya,1.344472434,23.18,122462,482.7401141,85.83,29.16,17.68,2.16,19.44690004
2017,9,74,shakthi ganapathi nagar,0.295201407,42.17,51411,461.4792757,85.83,29.16,17.68,2.16,20.92619183
2017,9,77,dattatreya temple,0.306914888,43.84,32834,442.3087504,85.83,29.16,17.68,2.16,15.65191105
2017,9,78,pulikeshinagar,0.47313464,27.83,29302,407.7806205,85.83,29.16,17.68,2.16,11.85304626
2017,9,80,hoysala nagar,0.620849866,29.56,34793,386.5446687,85.83,29.16,17.68,2.16,13.54079697
2017,9,81,vijnana nagar,1.372772404,24.08,99566,398.1452295,85.83,29.16,17.68,2.16,20.49445212
2017,9,82,garudachar playa,1.41013986,20.74,88284,429.900493,85.83,29.16,17.68,2.16,19.62984761
2017,9,83,kadugodi,1.38893412,12.4,69263,442.6832164,85.83,29.16,17.68,2.16,21.81841632
2017,9,84,hagadur,1.917161766,15.22,78932,441.1528798,85.83,29.16,17.68,2.16,24.11786766
2017,9,85,dodda nekkundi,2.48268049,20.69,127261,429.7551623,85.83,29.16,17.68,2.16,24.4635011
2017,9,86,marathahalli,0.763916871,24.64,58154,408.4616599,85.83,29.16,17.68,2.16,23.22953407
2017,9,87,hal airport,1.042635198,15.33,45273,408.4616599,85.83,29.16,17.68,2.16,23.22953407
2017,9,90,halsoor,0.396501327,23.32,34566,404.6215667,85.83,29.16,17.68,2.16,12.75802264
2017,9,93,vasanth nagar,0.713881492,23.03,21111,442.3087504,85.83,29.16,17.68,2.16,15.65191105
2017,9,94,gandhinagar,0.532835331,28.04,28742,463.6032416,85.83,29.16,17.68,2.16,14.21759778
2017,9,96,okalipuram,0.299532392,37.44,39677,476.8368803,85.83,29.16,17.68,2.16,19.45077584
2017,9,104,govindaraja nagar,0.278492098,34.81,27632,493.8900426,85.83,29.16,17.68,2.16,17.30382261
2017,9,110,sampangiram nagar,0.885447841,20.12,24300,433.3164405,85.83,29.16,17.68,2.16,11.13137295
2017,9,112,domlur,0.554757748,32.63,28196,412.1545162,85.83,29.16,17.68,2.16,17.44135989
2017,9,114,agaram,0.758416866,6.89,37798,411.3009361,85.83,29.16,17.68,2.16,12.03783733
